DIA;HORA;SITE;3G_UTRANCELL;VOICE DROP CALL RATE: E3GD003: % RAB Drop Voice;VOICE CALL SETUP SUCCESS RATE FOR FAST DORMANCY: E3GVSS012: % CSSR;CALL SETUP SUCCESS RATE PS (R99+HS) FOR FAST DORMANCY: E3GSSPS012: % CSSR PS;PS DROP CALL RATE (R99+HS): E3GPSD003: % RAB Drop PS;SOFT HANDOVER(EXCL. PREP): E3GSH001 - Voice Sho Success Ratio;INTERFREQUENCY HARD HANDOVER SUCCESS (EXCL. PREP): E3GHH001: Cs Interfrequency Hard Handover Success Ratio;VOICE IRAT 3G TO 2G: E3GTO2G002: Irat 3g To 2g Voice Handover (Excluding Preparation);THROUGHPUT (KBPS): E3GT002: User Troughput (Kbps);THROUGHPUT (KBPS): E3GT003: UL User Throughput (Kbps);3G_QF_RSSI_UL(dBm);TP1 (0.0 - 0.3 Km);TP2 (0.3 - 0.7 Km);TP3 (0.7 - 1.1 Km);TP4 (1.1 - 2.2 Km);TP5 (2.2 - 3.7 Km);TP6 (3.7 - 6.2 Km);TP7 (6.2 - 14.0 Km);TP8 (>14.0 Km);INTEROPERABILITY WITH 4G: E3GI4G001: Cssr Csfb;3G_MeanDistance(#);3G.RAB.DROP.VOICE.ATTEMPS;3G.CSSR.CS.ATTEMPS;3G.CSSR.PS.ATTEMPS;3G.RAB.DROP.PS.ATTEMPS;3G.INTER.ATTEMPS;3G.TO.2G.ATTEMPS;3G.HO.ATTEMPS
20250604;22;CAN5113;CANX5113F2A;2,27;100,00;98,89;2,24;100,00;N/A;N/A;3.002,36;92,98;-106,50;121 ;118,00;1.688,00;10.201 ;8.354 ;11.241 ;719 ;0 ;100,00;2.099 ;44,00;61 ;2.969 ;1.653,00;0,00;0,00;1.379,00
20250604;22;CAN5113;CANX5113F3A;3,33;100,00;92,39;9,98;100,00;N/A;N/A;1.010,74;62,17;-106,75;183 ;330,00;6.046,00;6.042 ;3.685 ;4.708 ;1.328 ;0 ;100,00;1.770 ;30,00;55 ;2.901 ;1.483,00;0,00;0,00;748,00
20250604;22;CAN5114;CANX5114F1A;0,00;100,00;100,00;2,80;100,00;N/A;N/A;2.270,89;143,86;-106,50;787 ;477,00;364,00;3.119 ;0 ;0 ;544 ;0 ;100,00;1.388 ;1,00;3 ;514 ;250,00;0,00;0,00;32,00
20250604;22;CAN5114;CANX5114F2A;0,00;N/A;96,41;2,37;100,00;N/A;N/A;1.653,67;108,60;-106,75;54 ;383,00;784,00;854 ;10 ;26 ;33 ;0 ;N/A;1.059 ;5,00;0 ;315 ;169,00;0,00;0,00;352,00
20250604;22;CAN5114;CANX5114F3A;2,44;100,00;91,92;4,87;100,00;N/A;N/A;726,60;80,43;-106,50;40 ;253,00;9.661,00;4.657 ;2.954 ;6.213 ;2.308 ;2 ;100,00;1.926 ;41,00;47 ;2.698 ;1.459,00;0,00;0,00;522,00
20250604;22;CAN5114;CANX5114F4A;0,00;N/A;64,58;0,00;100,00;N/A;N/A;4.142,35;306,09;-106,89;363 ;501,00;176,00;82 ;0 ;0 ;1 ;0 ;N/A;701 ;1,00;1 ;166 ;77,00;0,00;0,00;76,00
20250604;22;CAN5115;CANX5115F1A;0,00;100,00;95,26;5,91;100,00;N/A;N/A;1.091,54;123,92;-107,00;5 ;1.308,00;7.343,00;816 ;38 ;0 ;5.758 ;103 ;100,00;2.410 ;31,00;45 ;1.953 ;1.100,00;0,00;0,00;480,00
20250604;22;CAN5115;CANX5115F2A;0,00;100,00;99,69;2,22;100,00;N/A;N/A;2.036,31;132,63;-106,25;29 ;7.699,00;1.932,00;4.243 ;3.349 ;3 ;95 ;0 ;100,00;1.244 ;40,00;51 ;1.869 ;900,00;0,00;0,00;1.168,00
20250604;22;CAN5115;CANX5115F3A;3,17;97,62;96,75;6,80;99,92;N/A;N/A;1.316,54;138,46;-102,50;4 ;3,00;99,00;14.162 ;3.771 ;3.182 ;737 ;0 ;100,00;1.860 ;63,00;90 ;2.803 ;1.441,00;0,00;0,00;1.249,00
20250604;22;CAN5115;CANX5115F4A;0,00;100,00;46,28;3,21;100,00;N/A;N/A;1.548,51;185,11;-106,71;104 ;404,00;424,00;3.425 ;8 ;4 ;19 ;11 ;100,00;1.219 ;5,00;11 ;661 ;218,00;0,00;0,00;100,00
20250604;22;CAN5753;CANX5753F1A;0,00;100,00;98,40;3,32;100,00;N/A;N/A;1.528,73;208,03;-106,25;0 ;168,00;431,00;7.758 ;2.132 ;2.414 ;1 ;7 ;100,00;1.831 ;27,00;51 ;950 ;603,00;0,00;0,00;761,00
20250604;22;CAN5753;CANX5753F2A;0,00;100,00;99,75;1,40;100,00;N/A;N/A;4.500,28;162,45;-105,25;0 ;984,00;556,00;16.187 ;295 ;59 ;76 ;1 ;100,00;1.390 ;22,00;39 ;1.584 ;715,00;0,00;0,00;161,00
20250604;22;CAN5754;CANX5754F1A;0,00;100,00;99,56;3,05;100,00;N/A;N/A;2.459,19;74,83;-106,25;0 ;14,00;123,00;8.071 ;394 ;3.821 ;61 ;0 ;100,00;1.917 ;51,00;96 ;1.147 ;754,00;0,00;0,00;656,00
20250604;22;CAN5848;CANX5848F1A;0,00;100,00;99,78;0,14;100,00;N/A;N/A;2.265,25;621,77;-107,00;6.601 ;14.381,00;453,00;37 ;0 ;0 ;0 ;0 ;100,00;636 ;3,00;3 ;1.166 ;740,00;0,00;0,00;121,00
20250604;22;CAN5848;CANX5848F2A;0,00;100,00;97,67;1,53;100,00;N/A;N/A;386,49;50,19;-107,25;833 ;627,00;18,00;6 ;6 ;59 ;6 ;7 ;100,00;718 ;9,00;12 ;164 ;131,00;0,00;0,00;62,00
20250604;22;CAN5848;CANX5848F3A;2,86;97,06;99,51;6,51;100,00;N/A;N/A;475,43;55,27;-106,75;894 ;2.092,00;600,00;802 ;12.723 ;4.296 ;513 ;217 ;100,00;2.083 ;35,00;59 ;2.199 ;1.337,00;0,00;0,00;564,00
20250604;22;CAN5868;CANX5868F1A;0,00;100,00;99,49;2,93;100,00;N/A;100,00;368,49;58,20;-106,53;1 ;3.657,00;1.602,00;7.941 ;4 ;30 ;0 ;0 ;100,00;1.020 ;8,00;24 ;766 ;581,00;0,00;1,00;691,00
20250604;22;CAN5868;CANX5868F2A;0,00;100,00;98,89;3,27;100,00;N/A;N/A;1.624,53;322,64;-106,50;1.330 ;875,00;14.261,00;2.933 ;680 ;82 ;16 ;0 ;100,00;971 ;37,00;41 ;1.949 ;1.008,00;0,00;0,00;1.640,00
20250604;22;CAN5870;CANX5870F1A;0,00;100,00;100,00;2,10;100,00;N/A;N/A;724,37;68,87;-106,75;589 ;4.859,00;994,00;62 ;40 ;205 ;1 ;0 ;100,00;805 ;17,00;16 ;518 ;334,00;0,00;0,00;461,00
20250604;22;CAN5870;CANX5870F2A;0,00;100,00;99,56;3,07;100,00;N/A;N/A;450,00;72,15;-106,00;636 ;312,00;152,00;0 ;82 ;3.212 ;30 ;32 ;100,00;2.378 ;3,00;4 ;531 ;326,00;0,00;0,00;97,00
20250604;22;CAN5870;CANX5870F3A;0,00;100,00;99,57;5,03;100,00;N/A;N/A;1.275,08;55,43;-106,25;1.828 ;2.303,00;589,00;1.188 ;424 ;2.147 ;8 ;0 ;100,00;1.388 ;11,00;12 ;967 ;596,00;0,00;0,00;889,00
20250604;22;CAN5872;CANX5872F1A;0,00;100,00;99,19;2,03;100,00;N/A;N/A;2.013,38;119,11;-103,50;11.906 ;6.340,00;2.345,00;6.570 ;7.335 ;177 ;9 ;1 ;100,00;1.023 ;59,00;98 ;2.847 ;1.573,00;0,00;0,00;620,00
20250604;22;CAN5872;CANX5872F2A;0,00;100,00;99,55;4,44;100,00;N/A;N/A;759,05;79,61;-104,00;9.278 ;381,00;11,00;20.058 ;19.487 ;8.442 ;24 ;0 ;100,00;1.743 ;78,00;131 ;4.859 ;2.520,00;0,00;0,00;1.175,00
20250604;22;CAN5872;CANX5872F3A;0,00;100,00;99,47;2,95;100,00;N/A;N/A;1.416,89;78,55;-105,00;875 ;15.174,00;4.322,00;3.532 ;2.032 ;1.971 ;5 ;0 ;100,00;1.067 ;50,00;75 ;2.303 ;1.320,00;0,00;0,00;536,00
20250604;23;CAN5040;CANX5040F1A;0,00;100,00;100,00;3,25;100,00;N/A;N/A;3.682,11;210,83;0,00;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;100,00;;10,00;17 ;653 ;277,00;0,00;0,00;92,00
20250604;23;CAN5040;CANX5040F2A;0,00;100,00;99,32;2,54;100,00;N/A;N/A;3.928,21;93,75;0,00;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;100,00;;7,00;5 ;717 ;315,00;0,00;0,00;123,00
20250604;23;CAN5100;CANX5100F1A;0,00;100,00;100,00;6,56;100,00;N/A;N/A;1.106,17;67,28;-106,65;399 ;547,00;4,00;0 ;0 ;0 ;37 ;56 ;100,00;1.182 ;2,00;2 ;100 ;61,00;0,00;0,00;131,00
20250604;23;CAN5100;CANX5100F2A;0,00;83,33;99,77;3,62;100,00;N/A;N/A;3.373,03;64,65;-106,00;267 ;3.038,00;3.721,00;2.855 ;142 ;191 ;74 ;0 ;100,00;989 ;6,00;11 ;847 ;442,00;0,00;0,00;32,00
20250604;23;CAN5100;CANX5100F3A;0,00;100,00;96,99;2,98;100,00;N/A;N/A;874,77;123,94;-104,53;1.312 ;97,00;0,00;88 ;481 ;128 ;14 ;0 ;100,00;1.073 ;4,00;8 ;246 ;168,00;0,00;0,00;2,00
20250604;23;CAN5101;CANX5101F1A;0,00;100,00;100,00;4,88;100,00;N/A;N/A;1.646,60;141,30;-107,00;0 ;1,00;19,00;224 ;1.304 ;0 ;112 ;1 ;100,00;1.837 ;5,00;4 ;222 ;123,00;0,00;0,00;32,00
20250604;23;CAN5101;CANX5101F2A;0,00;100,00;99,24;0,92;100,00;N/A;N/A;1.721,70;198,33;-106,75;1 ;829,00;315,00;5.486 ;24.185 ;397 ;0 ;0 ;100,00;1.706 ;24,00;37 ;2.734 ;1.517,00;0,00;0,00;18,00
20250604;23;CAN5101;CANX5101F3A;0,00;100,00;99,50;1,12;100,00;N/A;N/A;4.761,54;122,26;-106,51;2 ;5,00;1.753,00;4.212 ;2.244 ;0 ;5 ;9 ;100,00;1.325 ;11,00;11 ;836 ;446,00;0,00;0,00;231,00
20250604;23;CAN5102;CANX5102B1A;0,00;N/A;100,00;4,28;100,00;N/A;N/A;324,36;190,33;-107,50;0 ;181,00;155,00;553 ;67 ;85 ;3.016 ;2 ;N/A;3.726 ;6,00;3 ;320 ;187,00;0,00;0,00;21,00
20250604;23;CAN5102;CANX5102B2A;0,00;100,00;100,00;0,73;100,00;N/A;N/A;2.560,24;126,62;-107,25;0 ;88,00;1.235,00;2.796 ;5.270 ;7.329 ;3 ;0 ;N/A;2.190 ;8,00;11 ;1.489 ;1.091,00;0,00;0,00;41,00
20250604;23;CAN5102;CANX5102B3A;25,00;100,00;98,91;2,88;100,00;100,00;N/A;5.034,80;234,56;-106,75;0 ;435,00;912,00;4.765 ;5.103 ;15 ;0 ;0 ;N/A;1.495 ;4,00;3 ;1.099 ;659,00;3,00;0,00;9,00
20250604;23;CAN5102;CANX5102B4A;0,00;N/A;94,29;1,65;100,00;N/A;N/A;259,36;87,54;-106,75;0 ;0,00;43,00;311 ;1.946 ;24 ;42 ;0 ;N/A;1.853 ;1,00;0 ;256 ;182,00;0,00;0,00;2,00
20250604;23;CAN5102;CANX5102F1A;0,00;100,00;98,61;6,72;100,00;N/A;N/A;591,71;56,71;-105,71;0 ;430,00;560,00;3.702 ;870 ;839 ;5.416 ;0 ;100,00;2.803 ;20,00;32 ;1.839 ;833,00;0,00;0,00;316,00
20250604;23;CAN5102;CANX5102F2A;0,00;100,00;97,65;4,53;99,93;N/A;N/A;786,18;129,33;-106,15;0 ;48,00;1.002,00;4.345 ;28.462 ;10.151 ;3.644 ;0 ;100,00;2.245 ;68,00;130 ;5.382 ;3.135,00;0,00;0,00;2.688,00
20250604;23;CAN5102;CANX5102F3A;0,00;100,00;99,28;3,38;99,90;100,00;N/A;1.118,35;122,15;-105,00;0 ;383,00;2.569,00;22.379 ;6.203 ;1.837 ;104 ;0 ;100,00;1.481 ;78,00;114 ;3.224 ;1.923,00;1,00;0,00;2.035,00
20250604;23;CAN5102;CANX5102F4A;0,00;100,00;99,50;2,71;100,00;N/A;100,00;1.409,99;144,95;-105,75;0 ;72,00;1.346,00;4.934 ;11.013 ;240 ;562 ;0 ;100,00;1.923 ;7,00;12 ;1.926 ;1.366,00;0,00;1,00;619,00
20250604;23;CAN5103;CANX5103F1A;0,00;100,00;99,65;0,52;100,00;N/A;N/A;5.341,61;264,44;-106,50;5.503 ;1.566,00;198,00;171 ;0 ;0 ;0 ;0 ;100,00;546 ;16,00;22 ;662 ;387,00;0,00;0,00;147,00
20250604;23;CAN5103;CANX5103F2A;0,00;100,00;99,55;6,12;100,00;N/A;N/A;1.561,75;137,08;-106,02;2.795 ;3.365,00;1.237,00;518 ;1 ;6 ;2 ;1 ;100,00;690 ;13,00;12 ;749 ;343,00;0,00;0,00;162,00
20250604;23;CAN5104;CANX5104F1A;0,00;100,00;94,97;2,80;100,00;N/A;N/A;598,75;90,30;-106,75;43 ;12,00;126,00;3.916 ;279 ;103 ;177 ;0 ;100,00;1.421 ;6,00;8 ;435 ;357,00;0,00;0,00;66,00
20250604;23;CAN5104;CANX5104F2A;0,00;N/A;100,00;14,75;100,00;N/A;N/A;808,53;129,02;-106,78;0 ;0,00;0,00;119 ;1.056 ;38 ;21 ;0 ;N/A;1.793 ;1,00;0 ;132 ;61,00;0,00;0,00;19,00
20250604;23;CAN5104;CANX5104F3A;0,00;100,00;100,00;10,81;100,00;N/A;N/A;82,60;39,37;-106,75;0 ;0,00;0,00;161 ;1.990 ;72 ;28 ;55 ;N/A;2.994 ;1,00;2 ;267 ;148,00;0,00;0,00;51,00
20250604;23;CAN5105;CANX5105F1A;0,00;100,00;99,75;2,05;100,00;N/A;N/A;1.774,65;102,80;-106,75;3.250 ;3.324,00;8.894,00;12.209 ;1.045 ;1.290 ;47 ;0 ;100,00;1.156 ;33,00;48 ;2.873 ;1.711,00;0,00;0,00;419,00
20250604;23;CAN5105;CANX5105F2A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;15,66;-106,75;0 ;0,00;1,00;7 ;0 ;0 ;0 ;0 ;N/A;1.141 ;0,00;0 ;0 ;0,00;0,00;0,00;0,00
20250604;23;CAN5106;CANX5106F1A;0,00;100,00;99,35;2,89;N/A;N/A;N/A;2.637,22;531,07;-106,32;45 ;9,00;2.810,00;2.991 ;0 ;12 ;13 ;6 ;100,00;1.071 ;2,00;3 ;661 ;381,00;0,00;0,00;0,00
20250604;23;CAN5106;CANX5106F2A;2,78;100,00;99,72;2,38;100,00;N/A;N/A;1.640,91;157,71;-105,75;55 ;2.102,00;10.726,00;5.061 ;1.656 ;6.971 ;1.439 ;0 ;100,00;1.673 ;36,00;59 ;2.902 ;1.511,00;0,00;0,00;437,00
20250604;23;CAN5106;CANX5106F3A;0,00;100,00;100,00;1,50;100,00;N/A;100,00;2.743,38;190,04;-105,87;0 ;368,00;13.173,00;1.004 ;33 ;25 ;312 ;0 ;100,00;1.029 ;13,00;9 ;949 ;466,00;0,00;1,00;23,00
20250604;23;CAN5113;CANX5113F1A;0,00;100,00;100,00;0,00;100,00;N/A;N/A;639,93;105,49;-107,00;109 ;18,00;0,00;0 ;0 ;0 ;0 ;1 ;100,00;571 ;3,00;8 ;16 ;9,00;0,00;0,00;27,00
20250604;23;CAN5113;CANX5113F2A;0,00;100,00;98,61;2,70;100,00;N/A;N/A;2.422,46;103,77;-106,48;95 ;128,00;1.264,00;6.072 ;4.098 ;8.909 ;615 ;0 ;100,00;2.255 ;20,00;15 ;2.329 ;1.223,00;0,00;0,00;929,00
20250604;23;CAN5113;CANX5113F3A;0,00;100,00;99,16;7,09;100,00;N/A;N/A;1.498,25;71,09;-106,75;96 ;215,00;6.377,00;6.181 ;2.812 ;3.817 ;1.663 ;19 ;100,00;1.721 ;14,00;29 ;2.389 ;1.326,00;0,00;0,00;895,00
20250604;23;CAN5114;CANX5114F1A;0,00;100,00;100,00;7,73;100,00;N/A;N/A;718,29;141,59;-106,50;443 ;340,00;146,00;1.506 ;2 ;1 ;838 ;0 ;100,00;1.955 ;3,00;5 ;367 ;207,00;0,00;0,00;36,00
20250604;23;CAN5114;CANX5114F2A;0,00;100,00;100,00;2,05;100,00;N/A;N/A;1.450,92;78,39;-106,75;57 ;236,00;592,00;513 ;11 ;111 ;129 ;0 ;100,00;1.300 ;2,00;4 ;231 ;146,00;0,00;0,00;238,00
20250604;23;CAN5114;CANX5114F3A;0,00;100,00;98,66;3,65;100,00;N/A;N/A;1.276,05;54,91;-106,50;1 ;423,00;5.968,00;2.667 ;3.094 ;7.161 ;2.000 ;3 ;100,00;2.129 ;19,00;31 ;2.160 ;1.205,00;0,00;0,00;629,00
20250604;23;CAN5114;CANX5114F4A;0,00;100,00;100,00;0,00;100,00;N/A;N/A;2.404,06;224,79;-106,78;279 ;279,00;250,00;1.181 ;0 ;0 ;0 ;0 ;100,00;978 ;3,00;6 ;144 ;74,00;0,00;0,00;58,00
20250604;23;CAN5115;CANX5115F1A;0,00;100,00;99,44;3,03;100,00;N/A;100,00;1.085,20;206,28;-106,89;3 ;3.522,00;9.787,00;1.790 ;16 ;0 ;6.089 ;7 ;100,00;2.052 ;20,00;20 ;2.180 ;1.253,00;0,00;1,00;205,00
20250604;23;CAN5115;CANX5115F2A;0,00;100,00;99,73;3,01;100,00;N/A;N/A;2.416,51;211,98;-106,25;48 ;4.220,00;1.652,00;3.554 ;2.658 ;1 ;533 ;0 ;100,00;1.438 ;23,00;36 ;1.469 ;732,00;0,00;0,00;1.526,00
20250604;23;CAN5115;CANX5115F3A;0,00;100,00;99,17;7,63;100,00;N/A;N/A;1.404,10;94,49;-102,50;1 ;1,00;39,00;10.330 ;2.705 ;2.290 ;469 ;5 ;100,00;1.842 ;36,00;56 ;1.956 ;1.101,00;0,00;0,00;865,00
20250604;23;CAN5115;CANX5115F4A;0,00;100,00;97,83;1,95;100,00;N/A;N/A;1.601,85;116,38;-106,53;127 ;295,00;246,00;3.747 ;2 ;0 ;99 ;58 ;100,00;1.298 ;6,00;10 ;390 ;205,00;0,00;0,00;71,00
20250604;23;CAN5753;CANX5753F1A;0,00;100,00;99,81;2,92;100,00;N/A;N/A;3.612,58;235,94;-106,25;0 ;44,00;259,00;8.114 ;2.537 ;3.614 ;0 ;12 ;100,00;1.898 ;7,00;8 ;1.224 ;719,00;0,00;0,00;225,00
20250604;23;CAN5753;CANX5753F2A;0,00;100,00;100,00;0,60;100,00;N/A;N/A;3.209,72;106,22;-105,25;0 ;672,00;605,00;18.149 ;73 ;0 ;72 ;0 ;100,00;1.482 ;6,00;12 ;1.534 ;834,00;0,00;0,00;73,00
20250604;23;CAN5754;CANX5754F1A;0,00;100,00;98,86;2,39;100,00;N/A;N/A;2.175,50;80,63;-106,25;0 ;143,00;78,00;9.514 ;352 ;2.052 ;507 ;0 ;100,00;1.693 ;20,00;34 ;1.252 ;711,00;0,00;0,00;277,00
20250604;23;CAN5848;CANX5848F1A;0,00;100,00;100,00;0,64;100,00;N/A;N/A;2.345,39;199,98;-106,96;4.618 ;13.764,00;342,00;2 ;0 ;0 ;1 ;0 ;100,00;649 ;7,00;11 ;964 ;626,00;0,00;0,00;64,00
20250604;23;CAN5848;CANX5848F2A;0,00;100,00;100,00;0,00;100,00;N/A;N/A;1.247,24;193,23;-107,25;1.192 ;560,00;0,00;7 ;20 ;130 ;0 ;0 ;100,00;732 ;3,00;6 ;174 ;109,00;0,00;0,00;13,00
20250604;23;CAN5848;CANX5848F3A;0,00;100,00;99,71;3,45;100,00;N/A;N/A;1.620,56;58,78;-106,75;863 ;2.781,00;3.157,00;674 ;8.659 ;4.321 ;74 ;189 ;100,00;1.908 ;15,00;11 ;1.779 ;1.072,00;0,00;0,00;256,00
20250604;23;CAN5868;CANX5868F1A;0,00;100,00;100,00;0,65;100,00;N/A;N/A;3.299,42;192,86;-106,50;331 ;4.001,00;1.574,00;9.276 ;3 ;43 ;0 ;0 ;100,00;1.021 ;8,00;12 ;747 ;620,00;0,00;0,00;245,00
20250604;23;CAN5868;CANX5868F2A;0,00;100,00;99,73;2,40;100,00;N/A;N/A;2.461,58;138,56;-106,50;56 ;1.218,00;20.542,00;2.149 ;491 ;109 ;9 ;0 ;100,00;976 ;15,00;14 ;2.171 ;1.169,00;0,00;0,00;697,00
20250604;23;CAN5870;CANX5870F1A;0,00;100,00;100,00;1,55;100,00;N/A;N/A;1.003,29;58,08;-106,75;257 ;1.324,00;644,00;35 ;1 ;100 ;20 ;0 ;100,00;864 ;7,00;9 ;338 ;193,00;0,00;0,00;345,00
20250604;23;CAN5870;CANX5870F2A;0,00;100,00;100,00;6,27;100,00;N/A;N/A;862,01;74,21;-106,00;132 ;271,00;157,00;304 ;22 ;2.489 ;3 ;35 ;100,00;2.462 ;3,00;6 ;462 ;255,00;0,00;0,00;65,00
20250604;23;CAN5870;CANX5870F3A;0,00;100,00;98,80;2,71;100,00;N/A;N/A;725,89;61,51;-106,25;2.207 ;727,00;101,00;592 ;602 ;2.865 ;0 ;0 ;100,00;1.710 ;4,00;6 ;736 ;517,00;0,00;0,00;259,00
20250604;23;CAN5872;CANX5872F1A;0,00;100,00;99,39;3,42;100,00;N/A;N/A;1.445,18;92,00;-103,50;5.548 ;4.588,00;3.309,00;7.873 ;4.891 ;1 ;2 ;1 ;100,00;1.108 ;52,00;115 ;2.479 ;1.288,00;0,00;0,00;453,00
20250604;23;CAN5872;CANX5872F2A;0,00;100,00;99,42;5,38;100,00;N/A;100,00;1.119,14;77,80;-103,98;4.256 ;365,00;100,00;19.733 ;12.556 ;5.954 ;0 ;0 ;100,00;1.732 ;66,00;109 ;3.992 ;2.286,00;0,00;3,00;871,00
20250604;23;CAN5872;CANX5872F3A;0,00;100,00;99,52;2,62;100,00;N/A;0,00;1.368,46;59,12;-105,00;2.053 ;12.741,00;3.713,00;5.724 ;1.901 ;2.141 ;0 ;0 ;100,00;1.102 ;17,00;24 ;2.134 ;1.181,00;0,00;1,00;372,00
20250605;0;CAN5040;CANX5040F1A;0,00;100,00;100,00;2,44;100,00;N/A;N/A;7.657,72;266,27;0,00;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;100,00;;3,00;8 ;535 ;205,00;0,00;0,00;18,00
20250605;0;CAN5040;CANX5040F2A;0,00;100,00;98,80;2,37;100,00;N/A;N/A;2.227,48;107,87;0,00;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;4,00;6 ;490 ;253,00;0,00;0,00;64,00
20250605;0;CAN5100;CANX5100F1A;N/A;N/A;100,00;1,92;N/A;N/A;N/A;3.826,41;105,19;-106,75;101 ;500,00;0,00;0 ;0 ;0 ;4 ;0 ;N/A;678 ;0,00;0 ;79 ;52,00;0,00;0,00;0,00
20250605;0;CAN5100;CANX5100F2A;N/A;N/A;99,31;3,74;100,00;N/A;N/A;5.427,16;156,99;-106,00;282 ;3.126,00;3.358,00;4.492 ;116 ;0 ;258 ;0 ;N/A;1.007 ;0,00;0 ;1.162 ;562,00;0,00;0,00;5,00
20250605;0;CAN5100;CANX5100F3A;0,00;100,00;100,00;5,15;100,00;N/A;N/A;146,78;36,93;-104,83;1.402 ;15,00;0,00;3 ;125 ;20 ;31 ;1 ;100,00;715 ;2,00;2 ;164 ;136,00;0,00;0,00;2,00
20250605;0;CAN5101;CANX5101F1A;0,00;100,00;100,00;0,00;100,00;N/A;N/A;1.150,32;43,97;-107,00;0 ;0,00;1,00;183 ;738 ;0 ;4 ;0 ;N/A;1.725 ;2,00;2 ;133 ;71,00;0,00;0,00;2,00
20250605;0;CAN5101;CANX5101F2A;0,00;100,00;99,88;0,67;100,00;N/A;100,00;2.581,55;327,99;-106,75;0 ;18,00;105,00;7.842 ;20.897 ;431 ;6 ;0 ;100,00;1.719 ;13,00;20 ;2.394 ;1.346,00;0,00;1,00;40,00
20250605;0;CAN5101;CANX5101F3A;0,00;100,00;100,00;0,58;100,00;N/A;N/A;3.609,60;145,51;-106,60;0 ;2,00;209,00;1.886 ;94 ;0 ;0 ;0 ;100,00;1.265 ;1,00;4 ;315 ;172,00;0,00;0,00;24,00
20250605;0;CAN5102;CANX5102B1A;N/A;N/A;98,21;5,84;N/A;N/A;N/A;211,39;20,64;-107,50;0 ;83,00;382,00;480 ;23 ;0 ;872 ;0 ;N/A;2.715 ;0,00;0 ;218 ;137,00;0,00;0,00;0,00
20250605;0;CAN5102;CANX5102B2A;0,00;N/A;99,32;0,62;100,00;N/A;N/A;2.508,64;72,82;-107,25;0 ;5,00;806,00;3.628 ;2.970 ;7.724 ;1 ;0 ;N/A;2.258 ;1,00;0 ;1.422 ;1.134,00;0,00;0,00;41,00
20250605;0;CAN5102;CANX5102B3A;N/A;N/A;98,62;1,66;100,00;100,00;N/A;5.475,62;235,83;-106,75;0 ;106,00;1.553,00;7.180 ;6.966 ;14 ;0 ;0 ;N/A;1.477 ;0,00;0 ;1.631 ;966,00;1,00;0,00;1,00
20250605;0;CAN5102;CANX5102B4A;0,00;N/A;100,00;0,00;N/A;N/A;N/A;3.144,28;157,62;-106,76;0 ;0,00;89,00;1.022 ;1.239 ;337 ;0 ;0 ;N/A;1.910 ;1,00;1 ;273 ;197,00;0,00;0,00;0,00
20250605;0;CAN5102;CANX5102F1A;0,00;100,00;99,92;4,82;100,00;N/A;N/A;1.376,54;56,28;-105,61;0 ;584,00;968,00;4.215 ;5.963 ;343 ;4.383 ;0 ;N/A;2.214 ;5,00;7 ;1.700 ;706,00;0,00;0,00;169,00
20250605;0;CAN5102;CANX5102F2A;0,00;96,30;99,32;2,26;100,00;N/A;N/A;1.269,34;127,95;-105,94;0 ;56,00;280,00;6.571 ;27.840 ;7.809 ;3.715 ;0 ;100,00;2.223 ;36,00;57 ;4.677 ;2.742,00;0,00;0,00;1.738,00
20250605;0;CAN5102;CANX5102F3A;3,23;100,00;99,71;2,80;100,00;N/A;100,00;723,73;96,93;-104,90;2 ;396,00;1.586,00;29.787 ;9.251 ;1.189 ;36 ;0 ;100,00;1.463 ;31,00;64 ;3.943 ;2.285,00;0,00;1,00;525,00
20250605;0;CAN5102;CANX5102F4A;0,00;100,00;99,39;3,03;100,00;N/A;N/A;2.842,03;180,51;-105,76;0 ;113,00;596,00;4.239 ;9.536 ;48 ;37 ;0 ;100,00;1.846 ;7,00;10 ;1.434 ;1.024,00;0,00;0,00;177,00
20250605;0;CAN5103;CANX5103F1A;0,00;N/A;100,00;0,62;100,00;N/A;N/A;3.276,90;211,89;-106,50;2.098 ;3.013,00;169,00;329 ;0 ;0 ;0 ;0 ;N/A;649 ;2,00;0 ;514 ;321,00;0,00;0,00;343,00
20250605;0;CAN5103;CANX5103F2A;0,00;100,00;99,68;4,71;100,00;N/A;N/A;2.476,18;153,34;-106,17;7.228 ;2.858,00;675,00;193 ;0 ;0 ;0 ;0 ;100,00;570 ;5,00;7 ;1.151 ;361,00;0,00;0,00;84,00
20250605;0;CAN5104;CANX5104F1A;N/A;N/A;95,83;0,28;100,00;N/A;N/A;350,48;46,07;-106,75;28 ;0,00;107,00;3.810 ;166 ;87 ;11 ;0 ;N/A;1.248 ;0,00;0 ;382 ;355,00;0,00;0,00;3,00
20250605;0;CAN5104;CANX5104F2A;0,00;100,00;100,00;3,57;100,00;N/A;N/A;1.369,46;49,45;-106,78;0 ;0,00;0,00;30 ;449 ;21 ;1 ;0 ;100,00;1.804 ;1,00;4 ;79 ;28,00;0,00;0,00;1,00
