Dia;HORA.;SITE;Week;5G_GCELDA;5G_CSSR_DATA;5G_DCR_DATA  (triggered by sgNB);5G_DCR_DATA  (including triggered by MeNB);5G Intra HO SuccRate;5G Inter RAT HO SuccRate;Tput DL 5G User;Tput UL 5G User;5G_MIMO Performance;5G Avg Reported CQI;5G PRB Use;UL Average Interference Noise(dBm);5G.DCR.ATTEMPS;5G.CSSR.ATTEMPS;5G.INTER.ATTEMPS;5G.INTRA.ATTEMPS;TP1 (0.0 - 0.3 Km);TP2 (0.3 - 0.7 Km);TP3 (0.7 - 1.1 Km);TP4 (1.1 - 2.2 Km);TP5 (2.2 - 3.6 Km);TP6 (3.6 - 6.2 Km);TP7 (6.2 - 14.5 Km);TP8 (>14.5 Km);AVERAGE PRB LOAD DL: E5GPRBDL003: Num_DL_PRBs_Disp;N.PRB.DL.Used.Avg;5G_QF MIMO (Rank2)(%);5G_QF MIMO (Rank4)(%)
20250603;04:00:00;CAN5105;202523;CANX5105Q1A;100,00;0,55;1,38;N/A;100,00;4,54;10,55;1,34;9,95;6,81;-119,38;362,00;349,00;12,00;0,00;335,00;13,00;147 ;16 ;11 ;7 ;0,00;0,00;1.032.423.740,00;70.287.627,00;38 ;0 
20250603;04:00:00;CAN5105;202523;CANX5105Q2A;100,00;0,18;0,37;100,00;100,00;9,41;8,74;1,79;11,65;25,82;-119,80;546,00;534,00;12,00;2,00;560,00;14,00;26 ;22 ;10 ;6 ;0,00;0,00;1.147.460.760,00;296.295.789,00;80 ;0 
20250603;04:00:00;CAN5113;202523;CANX5113P1A;100,00;0,00;20,00;100,00;N/A;19,97;N/A;3,87;13,12;0,52;-114,92;5,00;5,00;0,00;4,00;24,00;11,00;23 ;11 ;5 ;3 ;2,00;2,00;20.442.250.374,00;105.459.178,00;81 ;62 
20250603;04:00:00;CAN5113;202523;CANX5113P2A;99,61;1,85;34,70;100,00;100,00;195,78;0,34;1,89;11,78;1,32;-114,87;755,00;766,00;3,00;23,00;47,00;47,00;1.108 ;320 ;20 ;15 ;0,00;0,00;20.442.250.374,00;269.848.784,00;85 ;1 
20250603;04:00:00;CAN5113;202523;CANX5113P3A;99,90;1,47;12,00;100,00;100,00;98,06;0,12;1,82;10,91;2,38;-109,56;1.017,00;1.030,00;2,00;33,00;89,00;63,00;1.650 ;695 ;132 ;90 ;13,00;13,00;20.442.250.374,00;486.390.196,00;74 ;6 
20250603;04:00:00;CAN5113;202523;CANX5113Q1A;100,00;0,00;0,00;N/A;N/A;30,60;29,93;1,95;15,24;4,98;-120,22;5,00;5,00;0,00;0,00;11,00;75,00;279 ;440 ;257 ;103 ;0,00;0,00;1.167.324.768,00;58.176.355,00;95 ;0 
20250603;04:00:00;CAN5113;202523;CANX5113Q2A;99,93;0,49;1,19;100,00;100,00;16,76;1,24;1,27;11,01;7,73;-118,76;1.430,00;1.419,00;15,00;1,00;472,00;1.217,00;1.829 ;534 ;227 ;179 ;1,00;1,00;946.648.460,00;73.180.917,00;23 ;0 
20250603;04:00:00;CAN5113;202523;CANX5113Q3A;100,00;1,06;4,79;N/A;100,00;15,65;3,24;1,09;12,09;22,53;-119,28;564,00;535,00;10,00;0,00;261,00;29,00;446 ;41 ;17 ;14 ;0,00;0,00;1.279.200.418,00;288.181.080,00;17 ;0 
20250603;04:00:00;CAN5115;202523;CANX5115Q1A;99,71;0,10;1,53;100,00;100,00;13,82;2,76;1,76;11,57;11,58;-120,26;982,00;1.020,00;6,00;71,00;1.372,00;11,00;43 ;34 ;14 ;2 ;0,00;0,00;1.240.964.596,00;143.698.811,00;64 ;0 
20250603;04:00:00;CAN5115;202523;CANX5115Q2A;99,75;0,87;1,09;100,00;100,00;6,06;9,54;1,42;11,19;6,36;-118,18;458,00;403,00;5,00;21,00;356,00;236,00;251 ;26 ;10 ;6 ;0,00;0,00;1.127.446.260,00;71.655.305,00;62 ;0 
20250603;04:00:00;CAN5115;202523;CANX5115Q3A;100,00;0,21;0,21;100,00;100,00;27,12;2,81;1,82;11,16;16,81;-118,91;476,00;471,00;14,00;2,00;132,00;429,00;472 ;23 ;14 ;9 ;0,00;0,00;1.326.266.758,00;222.910.398,00;83 ;0 
20250603;04:00:00;CAN5115;202523;CANX5115Q4A;100,00;0,00;0,00;100,00;100,00;5,48;9,39;1,65;8,89;4,68;-119,67;42,00;42,00;2,00;2,00;41,00;15,00;30 ;17 ;10 ;4 ;0,00;0,00;1.164.373.288,00;54.470.952,00;49 ;0 
20250603;04:00:00;CAN5868;202523;CANX5868Q1A;98,46;0,00;0,00;100,00;100,00;6,74;1,49;1,24;10,95;5,58;-117,87;416,00;390,00;10,00;12,00;515,00;54,00;66 ;124 ;7 ;0 ;0,00;0,00;1.153.899.402,00;64.367.356,00;47 ;0 
20250603;04:00:00;CAN5868;202523;CANX5868Q2A;100,00;0,00;0,15;100,00;100,00;13,97;2,34;1,22;11,99;26,21;-117,89;1.363,00;1.324,00;25,00;8,00;1.445,00;105,00;140 ;27 ;16 ;11 ;0,00;0,00;1.282.075.714,00;336.070.373,00;42 ;0 
20250603;04:00:00;CAN5872;202523;CANX5872P1A;100,00;1,56;22,38;100,00;100,00;254,00;0,70;2,11;12,46;4,20;-114,01;1.470,00;1.451,00;18,00;49,00;413,00;209,00;602 ;743 ;2.864 ;2.655 ;1.399,00;1.399,00;20.442.250.374,00;857.589.790,00;88 ;17 
20250603;04:00:00;CAN5872;202523;CANX5872P2A;99,86;4,33;48,30;100,00;N/A;222,23;0,38;1,91;10,39;3,67;-117,13;2.913,00;2.924,00;0,00;66,00;888,00;951,00;9.430 ;7.273 ;8.276 ;8.146 ;6.343,00;6.343,00;20.442.250.374,00;750.880.565,00;91 ;5 
20250603;04:00:00;CAN5872;202523;CANX5872P3A;100,00;2,93;40,51;100,00;N/A;170,52;1,08;1,84;11,40;1,91;-117,49;1.264,00;1.257,00;0,00;12,00;4.306,00;777,00;1.243 ;300 ;986 ;838 ;124,00;124,00;20.442.250.374,00;390.891.225,00;91 ;3 
20250603;04:00:00;CAN5872;202523;CANX5872Q1A;100,00;0,00;0,00;100,00;100,00;7,22;2,21;1,49;10,89;5,39;-116,92;183,00;178,00;6,00;4,00;170,00;41,00;57 ;14 ;15 ;6 ;0,00;0,00;1.124.232.912,00;60.620.485,00;74 ;0 
20250603;04:00:00;CAN5872;202523;CANX5872Q2A;100,00;0,22;1,84;100,00;100,00;20,74;1,88;1,67;10,69;15,03;-117,99;923,00;910,00;1,00;6,00;252,00;1.155,00;1.420 ;23 ;9 ;5 ;0,00;0,00;1.024.465.438,00;153.933.019,00;69 ;0 
20250603;04:00:00;CAN5872;202523;CANX5872Q3A;99,88;0,91;4,19;100,00;97,30;9,88;3,57;1,29;9,34;11,07;-117,37;883,00;844,00;37,00;6,00;736,00;442,00;454 ;15 ;8 ;2 ;0,00;0,00;1.386.707.208,00;153.465.279,00;49 ;0 
20250603;05:00:00;CAN5100;202523;CANX5100Q1A;100,00;0,00;2,86;N/A;100,00;16,34;0,51;1,91;11,64;1,53;-119,81;35,00;36,00;1,00;0,00;41,00;8,00;29 ;19 ;8 ;5 ;0,00;0,00;825.867.388,00;12.628.710,00;84 ;0 
20250603;05:00:00;CAN5100;202523;CANX5100Q2A;100,00;0,00;0,40;N/A;100,00;8,32;11,65;1,51;12,08;4,38;-119,06;494,00;471,00;40,00;0,00;418,00;94,00;105 ;17 ;9 ;3 ;0,00;0,00;863.503.686,00;37.825.731,00;69 ;0 
20250603;05:00:00;CAN5100;202523;CANX5100Q3A;100,00;0,57;2,30;N/A;N/A;29,40;20,06;1,84;13,15;10,03;-113,11;174,00;177,00;0,00;0,00;184,00;6,00;14 ;16 ;5 ;2 ;0,00;0,00;912.580.520,00;91.501.751,00;79 ;0 
20250603;05:00:00;CAN5101;202523;CANX5101Q1A;100,00;21,23;84,36;100,00;100,00;9,45;1,63;1,03;11,49;4,81;-117,43;179,00;162,00;3,00;7,00;278,00;99,00;700 ;806 ;4 ;0 ;0,00;0,00;868.640.572,00;41.790.001,00;12 ;0 
20250603;05:00:00;CAN5101;202523;CANX5101Q2A;100,00;8,93;45,41;100,00;N/A;13,07;17,74;1,98;11,27;43,67;-119,93;403,00;396,00;0,00;1,00;640,00;1.168,00;1.934 ;386 ;1 ;0 ;0,00;0,00;1.144.989.292,00;500.051.500,00;96 ;0 
20250603;05:00:00;CAN5101;202523;CANX5101Q3A;24,53;4,46;38,29;100,00;100,00;17,01;1,74;1,68;11,50;6,01;-116,38;269,00;901,00;5,00;1,00;935,00;349,00;468 ;959 ;0 ;0 ;0,00;0,00;860.956.582,00;51.753.726,00;85 ;0 
20250603;05:00:00;CAN5102;202523;CANX5102Q1A;99,89;2,17;7,53;100,00;100,00;9,13;3,02;1,40;10,84;14,73;-119,35;969,00;894,00;97,00;11,00;496,00;482,00;1.458 ;85 ;42 ;24 ;0,00;0,00;940.322.500,00;138.480.204,00;69 ;0 
20250603;05:00:00;CAN5102;202523;CANX5102Q2A;59,68;0,38;2,75;100,00;100,00;4,16;1,69;1,27;9,69;12,42;-118,98;1.308,00;2.148,00;35,00;82,00;827,00;2.512,00;2.690 ;33 ;16 ;12 ;0,00;0,00;885.070.478,00;109.924.180,00;45 ;0 
20250603;05:00:00;CAN5102;202523;CANX5102Q3A;99,78;0,32;0,86;100,00;100,00;5,79;4,75;1,47;10,09;27,27;-119,37;1.866,00;1.852,00;34,00;71,00;1.452,00;822,00;835 ;10 ;7 ;3 ;0,00;0,00;815.880.022,00;222.491.198,00;51 ;0 
20250603;05:00:00;CAN5102;202523;CANX5102Q4A;100,00;0,00;0,63;100,00;N/A;6,35;8,89;1,68;9,07;12,13;-119,53;318,00;314,00;0,00;20,00;73,00;232,00;338 ;28 ;6 ;3 ;0,00;0,00;854.262.576,00;103.603.384,00;66 ;0 
20250603;05:00:00;CAN5103;202523;CANX5103Q1A;100,00;0,00;0,62;100,00;100,00;15,20;10,86;1,62;12,50;7,17;-118,76;323,00;310,00;15,00;8,00;365,00;4,00;24 ;11 ;11 ;2 ;0,00;0,00;885.061.760,00;63.469.233,00;79 ;0 
20250603;05:00:00;CAN5103;202523;CANX5103Q2A;100,00;0,35;0,81;100,00;100,00;13,81;13,40;1,15;12,96;16,26;-119,27;862,00;853,00;11,00;6,00;905,00;79,00;104 ;187 ;16 ;7 ;0,00;0,00;948.641.064,00;154.234.178,00;54 ;0 
20250603;05:00:00;CAN5104;202523;CANX5104Q1A;100,00;0,59;1,18;100,00;100,00;15,99;5,06;1,07;12,23;2,83;-120,25;169,00;168,00;4,00;25,00;113,00;44,00;113 ;35 ;6 ;2 ;0,00;0,00;795.341.212,00;22.475.677,00;5 ;0 
20250603;05:00:00;CAN5104;202523;CANX5104Q2A;100,00;0,00;0,00;100,00;100,00;12,14;10,56;1,05;12,65;2,44;-119,68;29,00;26,00;8,00;16,00;7,00;56,00;69 ;18 ;10 ;3 ;0,00;0,00;828.162.052,00;20.221.745,00;15 ;0 
20250603;05:00:00;CAN5104;202523;CANX5104Q3A;100,00;2,04;13,27;100,00;100,00;9,48;0,53;1,13;11,69;2,21;-120,36;98,00;94,00;15,00;31,00;73,00;71,00;85 ;13 ;14 ;6 ;0,00;0,00;814.425.838,00;17.986.021,00;44 ;0 
20250603;05:00:00;CAN5105;202523;CANX5105Q1A;100,00;5,68;10,48;100,00;100,00;19,77;15,07;1,73;12,08;7,79;-120,01;229,00;220,00;9,00;3,00;210,00;47,00;104 ;13 ;6 ;4 ;0,00;0,00;846.500.002,00;65.963.075,00;62 ;0 
20250603;05:00:00;CAN5105;202523;CANX5105Q2A;100,00;0,42;0,42;100,00;100,00;17,10;10,10;1,86;12,29;16,95;-120,11;478,00;473,00;5,00;4,00;511,00;5,00;19 ;10 ;10 ;5 ;0,00;0,00;889.188.410,00;150.719.177,00;88 ;0 
20250603;05:00:00;CAN5113;202523;CANX5113P1A;100,00;0,00;4,55;100,00;N/A;382,97;13,48;3,71;13,23;0,37;-114,96;22,00;23,00;0,00;11,00;32,00;12,00;21 ;15 ;9 ;8 ;6,00;6,00;15.331.682.730,00;56.626.688,00;100 ;65 
20250603;05:00:00;CAN5113;202523;CANX5113P2A;100,00;1,37;20,82;100,00;100,00;184,42;0,23;1,89;12,56;1,58;-114,95;730,00;743,00;5,00;30,00;67,00;112,00;1.100 ;358 ;53 ;47 ;2,00;2,00;15.331.682.730,00;241.594.236,00;88 ;7 
20250603;05:00:00;CAN5113;202523;CANX5113P3A;100,00;0,86;12,88;100,00;100,00;146,40;0,12;1,90;10,31;1,42;-112,36;699,00;699,00;10,00;17,00;233,00;112,00;1.106 ;390 ;270 ;212 ;22,00;22,00;15.331.682.730,00;217.710.097,00;83 ;6 
20250603;05:00:00;CAN5113;202523;CANX5113Q1A;100,00;0,00;0,00;N/A;N/A;43,53;N/A;2,00;12,44;4,46;-120,12;6,00;6,00;0,00;0,00;8,00;51,00;184 ;339 ;148 ;52 ;0,00;0,00;871.096.776,00;38.809.073,00;61 ;0 
20250603;05:00:00;CAN5113;202523;CANX5113Q2A;100,00;0,12;0,24;100,00;96,43;21,76;1,02;1,39;11,35;6,99;-118,87;824,00;806,00;28,00;1,00;297,00;740,00;1.114 ;441 ;106 ;59 ;0,00;0,00;707.199.474,00;49.467.318,00;26 ;0 
20250603;05:00:00;CAN5113;202523;CANX5113Q3A;99,67;0,29;3,24;100,00;100,00;6,25;4,53;1,44;10,88;9,61;-119,30;339,00;306,00;27,00;1,00;118,00;89,00;325 ;24 ;5 ;3 ;0,00;0,00;856.827.192,00;82.316.169,00;39 ;0 
20250603;05:00:00;CAN5115;202523;CANX5115Q1A;99,73;0,41;1,50;100,00;100,00;12,08;0,71;1,68;12,11;10,26;-120,29;734,00;737,00;10,00;26,00;853,00;6,00;19 ;18 ;10 ;5 ;0,00;0,00;991.480.880,00;101.692.680,00;64 ;0 
20250603;05:00:00;CAN5115;202523;CANX5115Q2A;100,00;0,22;0,65;100,00;100,00;6,08;0,07;1,18;11,47;6,91;-117,97;460,00;434,00;2,00;3,00;314,00;195,00;208 ;14 ;9 ;5 ;0,00;0,00;909.320.360,00;62.875.614,00;65 ;0 
20250603;05:00:00;CAN5115;202523;CANX5115Q3A;100,00;0,00;1,23;100,00;100,00;30,61;3,92;1,94;11,06;10,95;-118,99;405,00;373,00;28,00;4,00;82,00;360,00;441 ;11 ;5 ;3 ;0,00;0,00;913.263.504,00;100.019.644,00;89 ;0 
20250603;05:00:00;CAN5115;202523;CANX5115Q4A;100,00;0,00;0,00;100,00;100,00;18,21;15,91;1,67;10,73;4,72;-119,81;29,00;20,00;6,00;10,00;24,00;24,00;33 ;10 ;8 ;5 ;0,00;0,00;874.776.874,00;41.284.220,00;84 ;0 
20250603;05:00:00;CAN5868;202523;CANX5868Q1A;98,90;0,00;0,25;100,00;75,00;6,99;2,15;1,30;9,35;9,05;-119,13;406,00;363,00;4,00;6,00;483,00;43,00;62 ;79 ;4 ;0 ;0,00;0,00;883.045.888,00;79.877.938,00;39 ;0 
20250603;05:00:00;CAN5868;202523;CANX5868Q2A;99,91;0,09;0,46;100,00;78,38;15,16;0,70;1,12;12,71;31,11;-119,06;1.097,00;1.054,00;37,00;2,00;1.119,00;146,00;183 ;12 ;9 ;8 ;0,00;0,00;978.902.608,00;304.522.097,00;42 ;0 
20250603;05:00:00;CAN5872;202523;CANX5872P1A;100,00;1,45;15,18;100,00;100,00;278,53;1,02;2,11;12,38;3,86;-114,76;1.449,00;1.448,00;18,00;46,00;319,00;174,00;1.788 ;958 ;777 ;690 ;375,00;375,00;15.331.682.730,00;591.428.010,00;89 ;20 
20250603;05:00:00;CAN5872;202523;CANX5872P2A;99,87;3,70;43,34;100,00;N/A;161,24;3,13;1,93;10,27;2,30;-117,18;2.379,00;2.381,00;0,00;68,00;1.259,00;612,00;8.237 ;5.213 ;4.628 ;4.452 ;3.217,00;3.217,00;15.331.682.730,00;352.134.420,00;94 ;6 
20250603;05:00:00;CAN5872;202523;CANX5872P3A;100,00;3,67;35,97;100,00;N/A;200,46;0,58;1,97;11,74;1,66;-117,49;873,00;879,00;0,00;29,00;2.560,00;614,00;946 ;205 ;882 ;706 ;155,00;155,00;15.331.682.730,00;255.010.180,00;92 ;4 
20250603;05:00:00;CAN5872;202523;CANX5872Q1A;99,36;0,00;0,62;100,00;100,00;37,02;6,72;1,60;11,62;5,18;-117,73;162,00;156,00;7,00;1,00;154,00;33,00;43 ;8 ;6 ;4 ;0,00;0,00;868.482.500,00;44.983.353,00;71 ;0 
20250603;05:00:00;CAN5872;202523;CANX5872Q2A;99,83;0,00;1,71;100,00;100,00;23,06;2,78;1,35;10,35;13,80;-118,35;586,00;573,00;14,00;4,00;112,00;665,00;985 ;14 ;9 ;6 ;0,00;0,00;756.922.670,00;104.424.441,00;48 ;0 
20250603;05:00:00;CAN5872;202523;CANX5872Q3A;100,00;0,27;0,53;100,00;93,75;5,32;0,44;1,28;8,59;8,86;-117,94;374,00;357,00;16,00;4,00;323,00;166,00;180 ;12 ;6 ;2 ;0,00;0,00;945.011.024,00;83.734.343,00;35 ;0 
20250603;06:00:00;CAN5100;202523;CANX5100Q1A;91,51;2,70;3,60;100,00;100,00;13,48;14,51;1,80;12,06;3,55;-119,61;111,00;106,00;18,00;5,00;125,00;45,00;65 ;25 ;24 ;13 ;0,00;0,00;1.119.917.106,00;39.812.123,00;87 ;0 
20250603;06:00:00;CAN5100;202523;CANX5100Q2A;99,63;0,17;1,56;100,00;100,00;9,52;7,70;1,69;11,27;5,70;-118,44;578,00;537,00;51,00;12,00;575,00;64,00;75 ;18 ;8 ;4 ;0,00;0,00;1.160.918.002,00;66.128.652,00;82 ;0 
20250603;06:00:00;CAN5100;202523;CANX5100Q3A;100,00;0,00;1,52;100,00;100,00;31,55;17,65;1,90;14,37;16,02;-111,02;788,00;789,00;1,00;3,00;803,00;36,00;72 ;55 ;19 ;8 ;0,00;0,00;1.354.130.978,00;216.906.046,00;91 ;0 
20250603;06:00:00;CAN5101;202523;CANX5101Q1A;98,23;12,21;85,50;100,00;100,00;6,29;2,01;1,10;10,24;4,76;-117,64;262,00;226,00;9,00;13,00;223,00;93,00;1.392 ;1.162 ;2 ;0 ;0,00;0,00;1.138.126.850,00;54.156.575,00;16 ;0 
20250603;06:00:00;CAN5101;202523;CANX5101Q2A;99,24;3,55;23,93;100,00;100,00;11,70;15,81;1,97;11,57;45,48;-119,94;535,00;529,00;1,00;2,00;811,00;1.405,00;1.807 ;393 ;4 ;0 ;0,00;0,00;1.534.002.746,00;697.726.141,00;96 ;0 
20250603;06:00:00;CAN5101;202523;CANX5101Q3A;26,37;3,67;35,48;100,00;100,00;21,36;6,98;1,72;11,81;7,26;-116,63;682,00;2.317,00;32,00;2,00;1.836,00;1.040,00;1.689 ;2.324 ;2 ;0 ;0,00;0,00;1.163.645.230,00;84.510.671,00;83 ;0 
20250603;06:00:00;CAN5102;202523;CANX5102Q1A;97,49;0,24;2,69;100,00;100,00;6,93;9,10;1,47;10,47;19,66;-119,24;1.638,00;1.394,00;301,00;20,00;1.075,00;841,00;1.349 ;278 ;142 ;87 ;0,00;0,00;1.221.654.694,00;240.209.934,00;64 ;0 
20250603;06:00:00;CAN5102;202523;CANX5102Q2A;79,36;1,01;4,25;100,00;100,00;2,85;0,76;1,33;9,13;24,63;-118,63;2.377,00;2.781,00;201,00;324,00;1.378,00;2.522,00;3.191 ;78 ;22 ;16 ;0,00;0,00;1.235.004.870,00;304.214.049,00;39 ;0 
20250603;06:00:00;CAN5102;202523;CANX5102Q3A;99,00;0,29;1,81;100,00;100,00;3,78;1,58;1,52;10,26;26,20;-118,95;3.481,00;3.398,00;137,00;237,00;2.793,00;1.441,00;1.490 ;21 ;16 ;16 ;0,00;0,00;1.009.062.056,00;264.347.373,00;55 ;0 
20250603;06:00:00;CAN5102;202523;CANX5102Q4A;99,11;0,75;3,49;100,00;100,00;6,07;7,14;1,63;9,72;19,07;-119,41;803,00;784,00;4,00;60,00;158,00;581,00;910 ;27 ;17 ;7 ;0,00;0,00;1.182.739.182,00;225.556.869,00;61 ;0 
20250603;06:00:00;CAN5103;202523;CANX5103Q1A;100,00;0,15;1,38;100,00;100,00;19,03;6,27;1,90;13,05;8,26;-118,78;654,00;639,00;21,00;6,00;705,00;4,00;24 ;23 ;15 ;2 ;0,00;0,00;1.177.653.950,00;97.321.532,00;91 ;0 
20250603;06:00:00;CAN5103;202523;CANX5103Q2A;100,00;0,08;0,77;100,00;100,00;15,10;6,48;1,36;13,22;16,06;-116,26;1.306,00;1.264,00;51,00;9,00;1.359,00;72,00;197 ;139 ;32 ;15 ;0,00;0,00;1.207.869.050,00;193.985.793,00;70 ;0 
20250603;06:00:00;CAN5104;202523;CANX5104Q1A;100,00;0,00;2,29;100,00;100,00;11,92;7,09;1,09;11,49;3,02;-120,07;218,00;213,00;11,00;35,00;100,00;84,00;193 ;35 ;10 ;8 ;0,00;0,00;1.086.014.146,00;32.824.206,00;14 ;0 
20250603;06:00:00;CAN5104;202523;CANX5104Q2A;100,00;0,00;0,00;100,00;100,00;16,08;0,18;1,56;11,51;2,31;-119,43;107,00;72,00;27,00;6,00;43,00;89,00;121 ;24 ;13 ;10 ;0,00;0,00;1.102.554.942,00;25.505.944,00;40 ;0 
20250603;06:00:00;CAN5104;202523;CANX5104Q3A;99,40;0,54;17,20;100,00;100,00;7,30;1,24;1,10;12,93;5,40;-120,28;186,00;167,00;23,00;57,00;66,00;167,00;197 ;19 ;9 ;4 ;0,00;0,00;1.115.717.576,00;60.222.763,00;12 ;0 
20250603;06:00:00;CAN5105;202523;CANX5105Q1A;99,81;0,18;1,10;100,00;100,00;20,98;7,84;1,71;11,69;10,82;-119,66;547,00;515,00;46,00;13,00;496,00;15,00;160 ;25 ;12 ;6 ;0,00;0,00;1.084.191.664,00;117.349.387,00;57 ;0 
20250603;06:00:00;CAN5105;202523;CANX5105Q2A;99,83;0,17;0,17;100,00;100,00;10,74;4,47;1,58;11,17;15,30;-119,96;598,00;586,00;38,00;13,00;670,00;23,00;35 ;20 ;7 ;4 ;0,00;0,00;1.175.794.284,00;179.940.962,00;66 ;0 
20250603;06:00:00;CAN5113;202523;CANX5113P1A;100,00;4,76;15,87;100,00;N/A;240,72;27,92;2,89;13,39;0,46;-114,96;63,00;64,00;0,00;45,00;79,00;42,00;89 ;119 ;49 ;39 ;1,00;1,00;20.442.254.196,00;94.010.288,00;94 ;53 
20250603;06:00:00;CAN5113;202523;CANX5113P2A;99,93;2,68;21,96;100,00;100,00;183,82;0,08;1,90;11,67;2,50;-114,93;1.380,00;1.386,00;18,00;98,00;750,00;252,00;2.006 ;1.447 ;416 ;358 ;50,00;50,00;20.442.254.196,00;511.880.765,00;92 ;9 
20250603;06:00:00;CAN5113;202523;CANX5113P3A;100,00;2,87;21,18;100,00;100,00;187,91;0,09;1,92;11,21;2,04;-110,68;1.709,00;1.731,00;30,00;75,00;823,00;349,00;2.702 ;1.296 ;827 ;738 ;125,00;125,00;20.442.254.196,00;416.535.837,00;81 ;14 
20250603;06:00:00;CAN5113;202523;CANX5113Q1A;100,00;0,00;0,00;100,00;N/A;30,18;41,33;1,99;11,51;4,45;-119,98;7,00;8,00;0,00;4,00;16,00;79,00;250 ;375 ;212 ;69 ;0,00;0,00;1.160.879.508,00;51.646.543,00;64 ;0 
20250603;06:00:00;CAN5113;202523;CANX5113Q2A;99,82;0,09;0,68;100,00;83,72;18,03;1,72;1,58;10,21;10,65;-118,87;1.176,00;1.130,00;43,00;7,00;294,00;1.123,00;1.450 ;428 ;117 ;39 ;0,00;0,00;1.154.098.096,00;122.913.945,00;48 ;0 
20250603;06:00:00;CAN5113;202523;CANX5113Q3A;99,79;0,88;3,36;N/A;100,00;8,70;2,77;1,51;10,93;8,03;-119,24;565,00;467,00;77,00;0,00;195,00;72,00;427 ;71 ;72 ;71 ;0,00;0,00;1.153.529.022,00;92.661.586,00;34 ;0 
20250603;06:00:00;CAN5115;202523;CANX5115Q1A;99,67;0,11;2,71;100,00;100,00;15,01;2,17;1,81;11,92;10,37;-120,35;923,00;908,00;14,00;16,00;1.156,00;9,00;40 ;33 ;19 ;8 ;0,00;0,00;880.593.964,00;91.356.669,00;67 ;0 
20250603;06:00:00;CAN5115;202523;CANX5115Q2A;100,00;0,27;0,80;100,00;100,00;12,37;3,16;1,58;10,39;6,26;-117,88;377,00;364,00;4,00;11,00;236,00;202,00;224 ;20 ;4 ;1 ;0,00;0,00;895.953.246,00;56.121.319,00;83 ;0 
20250603;06:00:00;CAN5115;202523;CANX5115Q3A;100,00;0,38;0,96;100,00;100,00;13,18;0,83;1,75;10,75;10,51;-119,01;520,00;467,00;46,00;4,00;168,00;372,00;450 ;18 ;3 ;2 ;0,00;0,00;970.674.690,00;102.033.537,00;76 ;0 
20250603;06:00:00;CAN5115;202523;CANX5115Q4A;100,00;0,00;1,15;100,00;100,00;17,31;4,53;1,69;11,23;5,50;-119,78;87,00;73,00;11,00;10,00;54,00;55,00;64 ;10 ;4 ;3 ;0,00;0,00;866.983.032,00;47.687.803,00;78 ;0 
20250603;06:00:00;CAN5868;202523;CANX5868Q1A;98,61;0,00;0,54;100,00;100,00;8,57;11,55;1,34;10,28;7,20;-118,88;557,00;504,00;16,00;38,00;688,00;81,00;99 ;121 ;13 ;3 ;0,00;0,00;1.176.065.178,00;84.665.936,00;44 ;0 
20250603;06:00:00;CAN5868;202523;CANX5868Q2A;100,00;0,10;0,77;100,00;94,51;7,68;1,84;1,36;10,85;21,23;-118,68;2.065,00;1.930,00;91,00;21,00;2.222,00;231,00;272 ;23 ;15 ;9 ;0,00;0,00;1.206.979.626,00;256.261.805,00;55 ;0 
20250603;06:00:00;CAN5872;202523;CANX5872P1A;99,88;1,42;12,71;100,00;100,00;255,72;0,98;2,27;12,34;6,28;-114,35;4.232,00;4.165,00;109,00;119,00;1.219,00;941,00;4.421 ;1.523 ;3.018 ;2.806 ;1.599,00;1.599,00;20.442.254.196,00;1.283.880.270,00;91 ;30 
20250603;06:00:00;CAN5872;202523;CANX5872P2A;99,84;2,84;36,12;100,00;100,00;208,74;1,40;2,00;10,48;2,80;-116,92;3.832,00;3.812,00;2,00;182,00;1.688,00;1.491,00;13.255 ;9.761 ;4.359 ;4.149 ;2.748,00;2.748,00;20.442.254.196,00;572.063.046,00;84 ;11 
20250603;06:00:00;CAN5872;202523;CANX5872P3A;99,87;2,50;22,74;100,00;N/A;184,96;0,42;2,03;11,70;1,72;-117,45;1.438,00;1.484,00;0,00;93,00;2.029,00;491,00;1.116 ;596 ;2.459 ;2.107 ;390,00;390,00;20.442.254.196,00;350.903.122,00;91 ;8 
20250603;06:00:00;CAN5872;202523;CANX5872Q1A;97,20;0,36;2,90;100,00;100,00;17,34;2,62;1,58;10,92;10,47;-116,88;276,00;250,00;31,00;4,00;227,00;122,00;146 ;69 ;25 ;12 ;0,00;0,00;1.220.121.534,00;127.790.205,00;62 ;0 
20250603;06:00:00;CAN5872;202523;CANX5872Q2A;99,48;0,26;0,89;100,00;100,00;8,48;0,39;1,23;9,62;15,56;-117,65;784,00;764,00;17,00;10,00;173,00;870,00;1.201 ;16 ;13 ;9 ;0,00;0,00;1.035.891.166,00;161.140.907,00;39 ;0 
20250603;06:00:00;CAN5872;202523;CANX5872Q3A;99,69;0,14;2,00;100,00;97,56;8,97;1,87;1,68;9,72;18,24;-117,65;701,00;648,00;41,00;4,00;494,00;382,00;406 ;22 ;13 ;5 ;0,00;0,00;1.326.640.834,00;241.997.392,00;52 ;0 
